Id,SalePrice
1642,248681.3550418436
1643,219050.06601752772
1644,225557.96197114873
1645,218801.61314321114
1646,160006.9443173967
1647,153519.8167882474
1648,128372.60936990372
1649,139821.91473624768
1650,114356.76834676525
1651,122988.49851408505
1652,98237.40549901704
1653,101287.38301548845
1654,146434.8092144428
1655,132211.5376779023
1656,139895.4736085259
1657,147586.8303598118
1658,146004.13131658174
1659,126989.17861714552
1660,149982.84251565576
1661,462607.04687645345
1662,409126.6246149392
1663,375408.9317942181
1664,623074.8168769883
1665,303408.0385840345
1666,338343.4023496278
1667,378465.804712836
1668,334666.22298802465
1669,304709.36280963686
1670,336180.0735383195
1671,266997.7385148786
1672,456938.9690269796
1673,288268.333979055
1674,242762.88563932487
1675,195823.92759762576
1676,190846.98199497716
1677,212829.01551707208
1678,499276.0320206034
1679,403692.6063633438
1680,315526.8621803281
1681,237958.86984366446
1682,313867.6598171464
1683,190058.708975734
1684,172468.7519362658
1685,172778.7441831272
1686,166160.16982548052
1687,164727.22622166085
1688,186792.89041192006
1689,192369.22062386246
1690,192997.39378658714
1691,183835.8260663275
1692,243948.41634539704
1693,161535.72132575826
1694,181654.52765504387
1695,166449.81446271314
1696,267860.02820229635
1697,172620.0567244883
1698,350377.66631727316
1699,288695.0412620002
1700,255553.12090331805
1701,262216.6108384837
1702,248910.9142184579
1703,242346.2241054658
1704,276738.6467187122
1705,229082.8910855967
1706,193421.2809462465
1707,211755.00640411998
1708,201078.87767077124
1709,262527.38085490954
1710,214945.53327146597
1711,267647.83232483634
1712,252454.34461050492
1713,278880.4095493621
1714,216076.3415840987
1715,206561.42933209386
1716,180918.84505935744
1717,173053.3119075493
1718,139085.39915988062
1719,206305.89148172096
1720,237898.39928094938
1721,151848.72803506645
1722,118801.99030346866
1723,146786.17333896417
1724,206297.97250134984
1725,227178.57825982405
1726,182803.5610987029
1727,147209.7516359412
1728,162088.17170209566
1729,164023.45085864273
1730,152259.75927284718
1731,118283.87678610731
1732,130172.55666736455
1733,112624.6920392973
1734,125945.6777352942
1735,120721.59674959195
1736,112614.1666180916
1737,351004.7508976313
1738,248122.52103773935
1739,264893.9242305731
1740,218692.03904652776
1741,190930.72305976824
1742,172605.32356660688
1743,180703.47382118332
1744,370696.18966872606
1745,217607.041826045
1746,186720.71329456376
1747,210360.96732586634
1748,224357.63324779045
1749,142656.63727205104
1750,126015.72201070574
1751,243251.81976466134
1752,115499.76566273913
1753,147566.56378462317
1754,192586.00609038566
1755,159191.42824656965
1756,131751.99545786294
1757,120113.98301968527
1758,140334.8966055884
1759,159639.00485449613
1760,162425.1566449054
1761,145804.45801663064
1762,172673.15590861818
1763,172914.94289174088
1764,112120.15209719309
1765,136336.07198824693
1766,196128.1028798856
1767,230498.12700234758
1768,137516.7981867051
1769,163028.10093428366
1770,150667.24738946615
1771,121530.02249253957
1772,130722.579226846
1773,115826.44729573977
1774,146384.1682585972
1775,137597.73922707158
1776,124185.84832382019
1777,109070.88306037539
1778,137259.59894218895
1779,130893.10983039321
1780,164906.4918249025
1781,121494.09878407828
1782,92648.19926833687
1783,140349.21755141814
1784,104706.25918042341
1785,124332.82157344926
1786,144836.55995030608
1787,151062.4743790504
1788,67005.60391028393
1789,96452.83149085932
1790,81864.95418028097
1791,194076.85673702706
1792,161911.89261650224
1793,128014.95225920835
1794,151101.95318300973
1795,130139.81827332893
1796,129017.26339585007
1797,114281.16085712065
1798,122538.92487701257
1799,111483.56381983981
1800,129990.22644624642
1801,126029.66342490973
1802,129954.03273058389
1803,147460.24507184443
1804,139573.24848103634
1805,133868.65574779492
1806,127964.72431409133
1807,125978.83277818107
1808,115798.37986957548
1809,114719.69192238478
1810,128415.4042698138
1811,87857.03034302506
1812,91045.7425012507
1813,131673.80248262707
1814,100677.48938405517
1815,65805.51511868354
1816,101411.29376266379
1817,99926.883244999
1818,139412.3478685046
1819,133775.29983197834
1820,50037.32800012723
1821,102856.03729953185
1822,145451.97595117943
1823,38826.88424353072
1824,122064.21749310328
1825,135172.76682851862
1826,108401.25021433127
1827,102037.60121045863
1828,126537.77183661016
1829,115603.13180089477
1830,136758.51066676524
1831,143292.44161885048
1832,77395.55689408862
1833,135613.1328567022
1834,119399.77877029145
1835,118032.14024895408
1836,118883.47979316878
1837,93462.87016731348
1838,125408.12961893456
1839,114211.32153376617
1840,135703.6946148279
1841,134563.17281270536
1842,99313.34197220656
1843,129050.48859490694
1844,132324.0549081064
1845,139526.73518901478
1846,154338.50891695818
1847,167903.46704697545
1848,60681.99651912166
1849,107061.63138250877
1850,116375.86610474317
1851,139637.6207596723
1852,125529.34145213726
1853,117696.05263149228
1854,159002.98343517538
1855,151061.75405875786
1856,221609.7553326465
1857,142970.19781363843
1858,138251.07216824382
1859,115990.08605132505
1860,154313.34170621732
1861,115440.4105219469
1862,328701.4107038448
1863,313773.535426342
1864,313790.2931884852
1865,333341.45478351234
1866,317637.2484297263
1867,218337.20002041184
1868,281304.74920577294
1869,200223.67326530878
1870,217562.4282569093
1871,239160.22389434592
1872,171108.96487258485
1873,227040.7195952125
1874,151581.20245937625
1875,202853.441815699
1876,199957.85905987924
1877,206889.5834507597
1878,191798.5982389829
1879,125106.32771318493
1880,138188.7228388575
1881,246229.3904553369
1882,235537.73082064325
1883,183444.14185038
1884,198071.40436267247
1885,226119.2327629751
1886,270203.5117923282
1887,212078.28969726877
1888,267589.51431392296
1889,164413.6470124514
1890,107765.32309662898
1891,112701.62191110435
1892,98332.58435275352
1893,132807.05866693825
1894,118532.98500736711
1895,132496.67467341974
1896,121812.91558553977
1897,120676.18686775518
1898,112272.09002783507
1899,165000.95775682325
1900,152200.74438351806
1901,180810.22209202294
1902,162970.41022031097
1903,236288.72807299407
1904,141742.81742011497
1905,202698.76010841984
1906,140628.56711120144
1907,211855.52328886755
1908,112948.88327001617
1909,136479.95020621736
1910,121614.65899495666
1911,222799.95096359233
1912,348256.27156712685
1913,132358.5103695668
1914,51370.44676641427
1915,307139.0612248893
1916,155801.20575486246
1917,229052.96258643985
1918,142614.19661943382
1919,172008.16886439704
1920,151339.4757522115
1921,375433.27779786225
1922,306274.2723790603
1923,225347.8985166037
1924,240072.68741748045
1925,192121.71224694097
1926,368923.01665113185
1927,131944.12631092567
1928,152378.5843043225
1929,127413.75893117391
1930,127186.12895366827
1931,140448.96932927027
1932,132001.76982866306
1933,201732.76231845317
1934,184314.7643033031
1935,168234.45143787152
1936,194592.9603083797
1937,179991.7681487907
1938,161327.7304586104
1939,256487.5202021365
1940,194954.4774912827
1941,164951.16172629062
1942,178158.63784307515
1943,212319.71557659298
1944,370940.3779924453
1945,378869.723793721
1946,142348.68543550262
1947,136350.5049954953
1948,160650.5053914941
1949,238853.65165996816
1950,181035.34547047247
1951,223811.30026335275
1952,193355.3474119587
1953,164693.92520968578
1954,187222.96836808033
1955,130812.74438009976
1956,337844.27861418825
1957,149473.64680084292
1958,286121.3176878682
1959,144069.78247010818
1960,113624.44652567842
1961,119027.41280716113
1962,97343.97640765048
1963,106645.35638626466
1964,101682.74392395253
1965,150191.961987411
1966,137497.52104090917
1967,295837.3376951483
1968,456991.37348958757
1969,375820.2509656016
1970,430429.7031039256
1971,517250.11680641165
1972,390207.8486150005
1973,259442.12113444653
1974,337876.49949172087
1975,566412.9976399394
1976,272712.77883904136
1977,369787.51263847755
1978,354761.4618203069
1979,307782.673473683
1980,204387.71168757122
1981,339738.9135684851
1982,214146.79257865032
1983,197906.66149113822
1984,168726.6002985954
1985,227183.23637664836
1986,205885.86780927234
1987,187236.7730034819
1988,174075.7509202582
1989,187316.64113051532
1990,205213.2985432721
1991,227707.36900993527
1992,213078.56055444275
1993,167107.93403769552
1994,219006.6186231059
1995,183232.57932015657
1996,263264.9907861944
1997,308714.25940224994
1998,314563.2434651244
1999,270555.99847228086
2000,310032.20692587446
2001,260668.76740767428
2002,230710.13105806487
2003,248104.53795569905
2004,283610.0250284209
2005,211648.63319515833
2006,214574.10875066373
2007,244838.28296267756
2008,216529.5829237671
2009,191686.87070807576
2010,194546.80317922856
2011,130926.56838436525
2012,172223.03101178556
2013,175567.9135287399
2014,179745.52810128094
2015,200380.02536123543
2016,189593.1850860528
2017,183797.34746234704
2018,110253.01179422362
2019,136186.30601561797
2020,95370.08704372964
2021,102045.28904058358
2022,189633.6908862498
2023,133024.38574189457
2024,278435.5458908098
2025,367379.68652173504
2026,169064.93098430333
2027,160448.39772541117
2028,152805.69463007647
2029,166094.65842253968
2030,263190.1200873803
2031,229848.3768904489
2032,247065.30714311893
2033,251178.3661525895
2034,170727.13716719951
2035,224427.93146976194
2036,194611.93661561873
2037,229635.96022580104
2038,321873.60064143717
2039,215447.46789775346
2040,281902.8283167192
2041,155801.20575486246
2042,208160.7645811237
2043,178487.53794590046
2044,170126.98869958773
2045,199324.3282698379
2046,165451.14022326755
2047,143433.67508910195
2048,135600.97630999284
2049,141036.39403879107
2050,163937.59603713584
2051,101054.2777202746
2052,119090.45780560108
2053,143942.26707278492
2054,103006.76661191326
2055,140610.86519688353
2056,138397.76324077632
2057,110184.58333990898
2058,203833.14030130702
2059,128614.93454111918
2060,171298.3609952785
2061,171498.43386995423
2062,126729.30850769911
2063,119060.36462799211
2064,136039.96418545756
2065,117305.86825925138
2066,154113.4744650708
2067,122667.18982075024
2068,148356.55021293604
2069,82114.7175075136
2070,113960.80744805156
2071,101848.0217950035
2072,136351.28520157535
2073,128804.57891421947
2074,179911.96695456136
2075,144580.14739577795
2076,114704.62234266689
2077,162710.46294143092
2078,126138.36316718874
2079,127079.31369097276
2080,123624.8592660054
2081,132327.6514874825
2082,119170.66770371767
2083,141942.20766847258
2084,113373.39514534708
2085,120359.19734748408
2086,100320.76049622727
2087,115426.34705480482
2088,91786.69230196308
2089,84200.77650102464
2090,128764.63217443385
2091,115327.1808502466
2092,126421.07182446073
2093,99822.9675214242
2094,105540.0988992049
2095,156291.0342303445
2096,87084.51628705618
2097,94698.3278078692
2098,145603.8080543454
2099,60665.70805808816
2100,75731.01196450638
2101,99470.21506419014
2102,115112.30644590879
2103,103995.05453120112
2104,112157.58248200732
2105,119695.0627194853
2106,66501.50548454121
2107,178043.3943745869
2108,115355.56036061692
2109,106933.87605362461
2110,118181.61457135207
2111,123879.6038887457
2112,131998.0562233221
2113,122141.13019509855
2114,125331.84897670698
2115,157220.62261833414
2116,108870.57233564608
2117,145064.47582586462
2118,120536.09376778905
2119,114925.33903468522
2120,110829.76595086789
2121,155801.20575486246
2122,118444.33683102581
2123,92936.15694163607
2124,158143.03317712544
2125,116637.11161021574
2126,144453.90229161904
2127,155801.20575486246
2128,125160.50649515
2129,97755.96313920167
2130,130919.32662892411
2131,143632.67002717397
2132,101120.12183172283
2133,118922.94123123187
2134,117473.51565326637
2135,104169.95203756572
2136,73323.89598701856
2137,101364.59197324712
2138,126939.5347328934
2139,148490.595922681
2140,135511.90466984743
2141,152109.9801696873
2142,125862.7082660187
2143,141028.6603406029
2144,126765.20856218558
2145,141337.7327380509
2146,166636.39749845598
2147,146190.13561844805
2148,127113.67634672529
2149,138833.04451371412
2150,212163.45556619798
2151,123767.95211131938
2152,155801.20575486246
2153,173418.3238318212
2154,99230.69229688261
2155,130639.70211004016
2156,271853.0796288066
2157,230212.0987903186
2158,227869.4541820458
2159,208265.70756373514
2160,178896.19015922936
2161,230640.39452227962
2162,439443.5508934504
2163,345207.52022886724
2164,253527.27441592317
2165,189892.11887457725
2166,155330.20047898171
2167,221580.9748544158
2168,196922.67404059935
2169,190424.92276162177
2170,209489.99612477375
2171,159089.89521597693
2172,130608.06065943526
2173,168873.73636129856
2174,220920.15982781534
2175,273506.71862527484
2176,298806.34627139196
2177,230836.2383040172
2178,209234.02796794963
2179,137684.63656532916
2180,215798.4337696458
2181,186305.60279907723
2182,215364.21859880915
2183,182596.65539481945
2184,116301.2251117458
2185,115628.62940171789
2186,155801.20575486246
2187,144647.8634939683
2188,148191.35376890594
2189,276036.4600901524
2190,78462.61194018675
2191,70167.01321069202
2192,78542.51254092387
2193,109745.54208443244
2194,104922.65753393844
2195,104093.46025914032
2196,100035.86790702427
2197,121331.50313029342
2198,154940.87347617315
2199,192758.3603077138
2200,146860.73492309783
2201,143868.74128906705
2202,207813.7476551517
2203,135549.9371760462
2204,181950.79156520552
2205,125437.91318462964
2206,139864.59150994083
2207,213231.63079460207
2208,267486.05345842574
2209,255763.2891317672
2210,114898.46244822095
2211,117192.31764910118
2212,124120.13548193037
2213,105608.86584495868
2214,136952.19554044833
2215,102786.71022310127
2216,145523.9862400351
2217,155801.20575486246
2218,155801.20575486246
2219,155801.20575486246
2220,69627.01145542321
2221,308469.9934152867
2222,283211.6299755611
2223,275512.4347251587
2224,207613.87352231608
2225,121282.24928332808
2226,182337.11358542097
2227,188800.36757097743
2228,258762.84531807085
2229,244758.44035809222
2230,148769.05280569082
2231,206985.9895356535
2232,178756.51618633387
2233,173297.056646033
2234,231489.4432614873
2235,214839.11958450617
2236,249581.70265713256
2237,312319.62640243355
2238,203076.90990180592
2239,105069.10037458855
2240,150600.01665119323
2241,157934.51551832815
2242,113304.90748439865
2243,117904.2240941051
2244,95157.95040146657
2245,94617.26292078239
2246,135951.13900722688
2247,106836.52940297677
2248,126696.9829859406
2249,121799.32447146835
2250,127878.65639994647
2251,155801.20575486246
2252,179069.6979911886
2253,154154.19165820678
2254,168352.7379275252
2255,185096.20358948433
2256,167784.21612313134
2257,214177.58828894762
2258,156927.09488486077
2259,171016.30246800106
2260,162350.86003155427
2261,199061.32165315622
2262,218464.59130537594
2263,392634.2140444711
2264,557714.8107912047
2265,180429.15695231693
2266,306842.4860319618
2267,400054.18718180264
2268,495642.71714856225
2269,144606.8990508085
2270,188869.1607525036
2271,206195.44669953347
2272,178920.6741832548
2273,157060.6460285093
2274,177291.01206098357
2275,167976.50002816733
2276,185106.53038502985
2277,186374.37566343223
2278,150245.72024577987
2279,126292.37445903453
2280,111023.47671467433
2281,160189.16955459877
2282,178252.02528228096
2283,105528.1221239045
2284,113148.5504082684
2285,139189.0312857975
2286,121687.28463782398
2287,369493.1613801113
2288,282518.8832257915
2289,373643.23596827756
2290,489047.6993428323
2291,339819.59921687323
2292,444298.8870432868
2293,510126.23287793726
2294,407263.120718477
2295,520585.46315656416
2296,286323.58326230035
2297,346751.3617035415
2298,335447.80590209673
2299,380355.2984696651
2300,337848.1449572491
2301,313008.8688757951
2302,258571.1409706069
2303,243606.66436401336
2304,253688.2317084776
2305,198129.30932992435
2306,191696.0112682713
2307,200438.70081635623
2308,229945.39357803896
2309,270295.52140965173
2310,204917.09033697628
2311,204895.32612635125
2312,171692.47730579585
2313,166613.03835854112
2314,172674.8026560097
2315,181887.20693943952
2316,193543.24804505147
2317,189764.71585971944
2318,182884.64487946517
2319,186010.18628038224
2320,187478.245179694
2321,235685.35653316337
2322,187529.20816356209
2323,192607.7715430572
2324,168762.00426203298
2325,210727.20908616972
2326,169205.01975012352
2327,198259.44469795827
2328,212100.53876223293
2329,191161.4511702378
2330,186441.4847646283
2331,352530.1377680074
2332,402883.9731835194
2333,321994.10600867297
2334,248663.56860134844
2335,272826.5221709077
2336,311904.10277933575
2337,198245.8317696181
2338,261200.05438620853
2339,203903.23009931957
2340,397566.0439159807
2341,217271.626888471
2342,229860.6524458863
2343,229941.8849165515
2344,208672.47600633482
2345,229957.34535800837
2346,208628.25170290514
2347,200261.91428868903
2348,238807.8705407797
2349,174189.00764030774
2350,306105.65745424945
2351,253528.84600672
2352,243142.23248353033
2353,260383.53868431743
2354,144973.78493493475
2355,144960.0980613103
2356,142433.69299031966
2357,189701.24993723875
2358,197330.81041268536
2359,134684.65935440495
2360,115179.12674942841
2361,146113.47594729628
2362,262186.6042458565
2363,122720.0782348679
2364,145464.16160317
2365,213955.1673126599
2366,191786.412021055
2367,213731.44858609705
2368,212549.9632375649
2369,217113.741226266
2370,166078.7399643105
2371,160881.55623257012
2372,194211.46099827558
2373,280930.22120899876
2374,340814.34903283947
2375,244831.51167283137
2376,312038.2838077079
2377,353974.0353348157
2378,157079.89454240474
2379,206213.24368633114
2380,155193.53256597673
2381,173955.43412914872
2382,198292.2519142236
2383,197351.04180224412
2384,237313.09565454433
2385,158695.76066248384
2386,132581.36203921627
2387,132916.85030532302
2388,94093.54424573855
2389,119677.71316071699
2390,141015.3459234317
2391,140966.57075632154
2392,116409.33279527625
2393,174274.9126405822
2394,138716.08397495368
2395,208116.20215614184
2396,130887.05574464829
2397,213621.30675605894
2398,130123.00231905322
2399,65716.96182860858
2400,78575.30860206127
2401,137792.21843482423
2402,131471.72090622832
2403,143369.94557162863
2404,143890.45544845908
2405,153916.43482895652
2406,141857.32010799818
2407,119645.87413309235
2408,131414.90415620053
2409,111146.56449764031
2410,167618.04651674582
2411,114537.89523452973
2412,150654.90873201904
2413,124507.32035739133
2414,160942.93938299755
2415,131343.48716812968
2416,120421.42607243486
2417,126658.7468028364
2418,128131.84052657311
2419,125274.37026779944
2420,122221.09272022317
2421,152735.32476191383
2422,101975.04964986951
2423,103239.45282070506
2424,154653.07686803816
2425,191489.3583356246
2426,137021.85985752803
2427,118111.63734820367
2428,167526.076341068
2429,111866.59664942871
2430,133910.28169236277
2431,114450.21563665447
2432,144679.73275020823
2433,143149.70898783018
2434,133832.65846664723
2435,150621.84898547162
2436,109906.89162574819
2437,104785.71201388493
2438,121334.30914814405
2439,96855.9200343777
2440,120316.33335395069
2441,90678.81078856095
2442,97048.09941501463
2443,125728.4640647781
2444,123334.64119468325
2445,87980.28359751463
2446,129606.46120433502
2447,158525.5898855759
2448,116577.00522433715
2449,110154.5870245487
2450,142817.80904621366
2451,99819.63562602058
2452,191178.5203096259
2453,93370.03956851842
2454,125410.8804148857
2455,118394.75894562347
2456,127602.7273737017
2457,141412.08906660054
2458,135337.1635264179
2459,111234.2060693327
2460,139274.74198295656
2461,127686.90476009178
2462,127958.836180188
2463,122145.8478419879
2464,166918.15664234132
2465,135828.76916424508
2466,114172.30746406944
2467,118740.82491470195
2468,91601.35007427678
2469,88720.2697969306
2470,190731.53420619402
2471,224638.95832299654
2472,154550.01664428643
2473,118322.34930616614
2474,73529.62994283868
2475,203403.69887978962
2476,115373.7137086541
2477,125152.65866599696
2478,156556.38324194963
2479,103604.43591007704
2480,147235.86652166897
2481,119508.05985104309
2482,125698.49163615705
2483,113024.09438135974
2484,122748.11131551334
2485,121958.18540737538
2486,136384.83828666646
2487,170904.6196603989
2488,163486.9713037731
2489,151390.93763543843
2490,155801.20575486246
2491,83337.15158051653
2492,187146.29695980364
2493,136567.8347508195
2494,146314.75849131244
2495,89329.13186644304
2496,241672.46719516572
2497,150107.69230075512
2498,115854.27292837197
2499,83850.27532855196
2500,122568.84525896063
2501,129654.7059998165
2502,139014.58627220665
2503,91041.05391072217
2504,216560.67611682834
2505,232751.01125352993
2506,245867.3548809106
2507,287322.2609266858
2508,245782.01992634713
2509,208866.19830254963
2510,207223.10060743138
2511,170984.66518680457
2512,205627.83193764964
2513,217549.14970533986
2514,326596.9284625141
2515,149427.04048716082
2516,174424.8077261782
2517,155771.37759584188
2518,155831.033913883
2519,227136.1179707263
2520,212473.76040707
2521,184645.38801615627
2522,218022.17851299306
2523,115077.9505432834
2524,134687.99897362007
2525,155801.20575486246
2526,139178.7276467302
2527,114898.65420587806
2528,139351.99982893592
2529,146969.7049043385
2530,129785.83953465194
2531,252836.3570993108
2532,218470.5031483441
2533,194463.7015712015
2534,216497.95221439507
2535,290751.2686300536
2536,244434.20173688658
2537,230632.25630050138
2538,184517.50180250814
2539,183173.96201746698
2540,176964.06365458737
2541,175983.0448935332
2542,161606.1386477599
2543,118334.1982028926
2544,115266.59527146192
2545,128298.930274339
2546,130876.38375994463
2547,133581.13947284443
2548,142641.26467965462
2549,150498.29386482175
2550,1391000.6134008826
2551,136154.35992705854
2552,124430.53447361336
2553,69507.79016039499
2554,86175.14258992972
2555,112433.02591919809
2556,99814.4952055539
2557,102933.95117656252
2558,150475.83366600395
2559,149897.40357646975
2560,154223.8915220881
2561,150901.49621097383
2562,146085.81864834798
2563,153130.71927002803
2564,214151.03669842056
2565,161234.52180257134
2566,168377.14385610903
2567,150090.15697832982
2568,193117.45906573744
2569,229195.43101171355
2570,113834.86090219404
2571,204570.72534968928
2572,140649.4904285839
2573,220641.17733446712
2574,281553.54834281444
2575,129716.42121647146
2576,120859.54258418588
2577,155801.20575486246
2578,89070.10186529478
2579,77542.79117537374
2580,72597.20218969809
2581,87403.49300426633
2582,89426.34494456253
2583,279129.9926613015
2584,159705.89187262172
2585,178473.83584391835
2586,203838.65620441042
2587,186199.56109259333
2588,138983.43472255248
2589,147924.2407870803
2590,197106.80416590004
2591,222084.0944517199
2592,207761.97784651327
2593,228900.1042648252
2594,171050.22935474355
2595,194609.98786311678
2596,279331.01205938595
2597,183767.63942728707
2598,274817.9459235614
2599,367305.41758865776
2600,155175.03315788924
2601,138680.37028217624
2602,80723.15915476927
2603,87090.0600687982
2604,87149.21570443356
2605,82181.23021235995
2606,141711.93295861423
2607,208257.56439902974
2608,193447.54535104855
2609,171812.74455339846
2610,105636.66724743064
2611,149388.85409947252
2612,162412.02934106794
2613,127774.91514635856
2614,118057.46991608517
2615,145209.70619546704
2616,147048.77710313682
2617,186628.7179052606
2618,196152.70048920313
2619,190103.75595949782
2620,188969.24373589465
2621,175834.33650165336
2622,174429.79813134437
2623,227166.01265357985
2624,289675.1923633625
2625,311474.8734724229
2626,171395.75292795646
2627,169242.78372034762
2628,521935.74518126575
2629,539868.4714058222
2630,371903.84423212113
2631,505636.54792413814
2632,432714.7864026486
2633,305681.3467438541
2634,445607.7645531302
2635,155180.2127698613
2636,169353.8650754493
2637,173030.37335460653
2638,256704.82193924754
2639,172261.01678283585
2640,150750.89671739592
2641,102530.0096315592
2642,183466.2738501253
2643,106110.6148116269
2644,124500.32976949052
2645,108648.29813846012
2646,94665.27961698278
2647,103833.0258167716
2648,142612.02051609269
2649,150035.66741039176
2650,136490.49336470957
2651,138286.27966514466
2652,425756.7879932124
2653,248079.22187834454
2654,264638.9614095874
2655,408444.58511583926
2656,326518.1367913774
2657,364338.60038779856
2658,316721.6243003067
2659,305472.54368834995
2660,373138.38487419474
2661,352922.58464013465
2662,363135.8580411459
2663,285240.49870619376
2664,261421.16170046473
2665,333386.5995243642
2666,268067.6947157581
2667,171641.84857716307
2668,177588.66965268366
2669,182248.97255316813
2670,269354.48419815715
2671,187237.52073712499
2672,192279.7370733849
2673,199040.91493471345
2674,191984.43676741957
2675,174851.58666981684
2676,188966.27020990322
2677,200060.86070396536
2678,248304.55476928837
2679,269922.77982590446
2680,274406.254124031
2681,416267.1396927927
2682,320240.57234494586
2683,569922.257762926
2684,316637.6657309721
2685,314282.0527659105
2686,247103.3332204759
2687,292426.9804799155
2688,210488.39697243573
2689,201105.258903609
2690,439997.0927904426
2691,192483.73222602162
2692,142411.4177341324
2693,201578.14217107085
2694,131812.32054134304
2695,193290.72670362872
2696,185382.74301608416
2697,191233.8630590032
2698,197405.91224146963
2699,163502.9921829089
2700,143843.1207379141
2701,143260.94625960136
2702,107512.13134107532
2703,121456.96946928899
2704,139455.96359374234
2705,108984.53022983631
2706,105471.27614557868
2707,112290.50775183958
2708,126431.50108640472
2709,100106.96738193976
2710,127681.97310060689
2711,337264.8279623376
2712,396303.970209687
2713,170439.92369690232
2714,150766.13681707752
2715,169024.8693602568
2716,154757.68169375535
2717,191840.03259831728
2718,218025.1934050432
2719,159286.3420155863
2720,170766.62511894805
2721,128293.97497655354
2722,157578.55485940108
2723,136977.92769248984
2724,124736.23753313902
2725,124273.63808429852
2726,152581.00343454807
2727,190573.69129352996
2728,162798.7802187734
2729,143477.4542527853
2730,144073.0800034768
2731,132887.38201510787
2732,127703.5276820255
2733,160312.1952513518
2734,125109.5491433315
